poi_id,name,type,rating,vote_count,lat,lon,description,open_hhmm,close_hhmm,open_days,hours_detail,hours_source_type,needs_review,name_norm,is_service_like,default_type_ok,is_destination_candidate,nearest_stop_id,nearest_stop_name,walk_dist_m,walk_time_min
202,Tuk Si Bedug,Lainnya,4.5,67,-7.7343858,110.3004508,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,tuksibedug,False,True,0,,,,
405,Pantai Baru,Lainnya,4.3,66,-8.1338843,110.5510278,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,pantaibaru,False,True,0,,,,
501,WISATA DESA WATU LEDHEK,Lainnya,4.3,61,-7.7162707,110.3898193,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,wisatadesawatuledhek,False,True,0,,,,
197,Wisata Alam Pos Mati,Lainnya,4.3,57,-7.6264157,110.1789032,Wisata yang menyajikan pemandangan menarik dari atas bukit,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,wisataalamposmati,False,True,0,,,,
245,Morangan Temple,Lainnya,4.1,55,-7.6848728,110.4695674,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,morangantemple,False,True,0,,,,
63,Sekretariat Sementara Museum Anak Kolong Tangga,Lainnya,4.4,55,-7.8187216,110.3646999,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,sekretariatsementaramuseumanakkolongtangga,False,True,1,HT_053,Hotel Pramesthi,326.67705174828666,4.083463146853584
491,Taman wisata merapi garden Cangkringan,Lainnya,4.5,53,-7.58728,110.442803,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,tamanwisatamerapigardencangkringan,False,True,0,,,,
263,Mesjid Ldii Kelompok Candi,Lainnya,4.6,51,-7.6995786,110.4132218,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,mesjidldiikelompokcandi,False,True,1,HT_216,Simpang Besi Jakal - A,248.80969762524256,3.110121220315532
268,Kalinampu Natural Park,Lainnya,4.2,49,-7.968594,110.3473611,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,kalinampunaturalpark,False,True,0,,,,
157,Brug Londho River Track,Lainnya,3.9,48,-7.7064216,110.4195737,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,bruglondhorivertrack,False,True,1,HT_182,SDN Selomulyo - A,465.5222310205845,5.819027887757306
111,Monument obelisk 1 Century of Muhammadiyah,Lainnya,4.4,48,-7.8131132,110.3221465,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,monumentobelisk1centuryofmuhammadiyah,False,True,1,HT_258,UMY - A,373.498054029684,4.66872567537105
445,OMAH ELABU,Lainnya,4.3,48,-7.8499751,110.4795727,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,omahelabu,False,True,0,,,,
306,Watu Loncat,Lainnya,4.5,46,-7.8763184,110.4524533,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,watuloncat,False,True,0,,,,
438,Watu Loncat,Lainnya,4.5,46,-7.8763184,110.4524533,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,watuloncat,False,True,0,,,,
403,Pantai Imorenggo,Lainnya,4.4,45,-7.9658312,110.1824816,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,pantaiimorenggo,False,True,0,,,,
282,Sungai Oya,Lainnya,4.7,45,-7.9539315,110.4246111,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,sungaioya,False,True,0,,,,
326,Tourism Village Pandeyan,Lainnya,4.6,44,-7.814481,110.386165,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,tourismvillagepandeyan,False,True,1,HT_131,Pandeyan,147.111116814714,1.838888960183925
187,Wisata Taman Kelinci Borobudur,Lainnya,4.8,44,-7.6223711,110.2216511,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,wisatatamankelinciborobudur,False,True,0,,,,
356,JOGJA TREVELING,Lainnya,4.9,43,-7.7654126,110.3422458,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,jogjatreveling,False,True,1,HT_263,Universitas Aisyiyah,905.010158490122,11.312626981126524
451,Spot Pintoe Langit Dahromo,Lainnya,4.6,43,-7.9121203,110.4365253,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,spotpintoelangitdahromo,False,True,0,,,,
144,TeknoPark Mega Andalan,Lainnya,4.5,43,-7.803753,110.4830177,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,teknoparkmegaandalan,False,True,0,,,,
316,Tourism Village Duchy,Lainnya,4.4,43,-7.806093,110.35831,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,tourismvillageduchy,False,True,1,HT_125,Ngabean,349.12418578011835,4.36405232225148
179,Sukmojoyo Hill,Lainnya,4.6,42,-7.6301034,110.1752282,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,sukmojoyohill,False,True,0,,,,
507,Patung Monyet Kaliurang,Lainnya,4.3,41,-7.5999674,110.4294736,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,patungmonyetkaliurang,False,True,0,,,,
509,KAWIDASRI,Lainnya,4.4,40,-7.6372592,110.3891213,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,kawidasri,False,True,0,,,,
386,Nglangkap Beach,Lainnya,4.3,39,-8.1107366,110.479256,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,nglangkapbeach,False,True,0,,,,
240,Taman Wisata Candi Sojiwan,Lainnya,4.5,38,-7.7604197,110.4955436,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,tamanwisatacandisojiwan,False,True,1,HT_250,Terminal Prambanan,823.5981697237137,10.29497712154642
248,Candi Wisnu,Lainnya,4.5,37,-7.751692,110.4912105,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,candiwisnu,False,True,1,HT_250,Terminal Prambanan,467.0661590164049,5.838326987705061
141,Kampung Wisata Sosromenduran,Lainnya,4.0,36,-7.79219,110.362151,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,kampungwisatasosromenduran,False,True,1,HT_230,Sosrowijayan,60.2166404226106,0.7527080052826325
354,Guide Francophone et Chauffeur de Voiture Privé de Voyage Yogyakarta Java Indonésie,Lainnya,5.0,34,-7.8206473,110.3773068,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,guidefrancophoneetchauffeurdevoitureprivedevoyageyogyakartajavaindonesie,True,True,0,HT_260,UNU,135.59666160661456,1.694958270082682
385,Pantai Botorubuh,Lainnya,4.6,34,-8.2003473,110.7082335,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,pantaibotorubuh,False,True,0,,,,
231,Candi Dawangsari,Lainnya,4.3,33,-7.7743486,110.4973873,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,candidawangsari,False,True,0,,,,
262,Ijo Temple Wooden Mosque,Lainnya,4.4,33,-7.7847528,110.5128442,"Pasoedjoedan Al Liwung atau yang dikenal dengan Masjid Candi Ijod merupakan masjid yang didirikan tidak jauh dari candi ijo. Dimana kita ketahui, Candi ijo merupakan candi tertinggi di Yogyakarta. Masjid ini berciri khas bangunan tradisional modern, dengan sentuhan ornamen kayu jati. Masjid ini didesain sedemikian rupa, sehingga pengunjung khusus nya yg ingin beribadah merasakan kenyaman alamiah. Dari masjid ini juga bisa dilihat pemandangan hamparan kota Yogyakarta dan khususnya bandara adi sucipto. Bangunan masjid yg didesain terbuka menjadikan seolah beribadah menyatu dgn alam.",08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,ijotemplewoodenmosque,False,True,0,,,,
305,Gua Permoni,Lainnya,4.3,32,-7.8796951,110.3965111,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,guapermoni,False,True,0,,,,
142,Kampung Wisata Rejowinangun,Lainnya,4.3,31,-7.8152776,110.3988359,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,kampungwisatarejowinangun,False,True,1,HT_158,Poltekkes BSI,374.8698439103961,4.685873048879952
474,Tawangrejo Agro Tourism,Lainnya,4.4,31,-7.6354887,110.4032545,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,tawangrejoagrotourism,False,True,0,,,,
402,Bukit Gunung Kidul Pantai Indrayanti,Lainnya,4.7,30,-8.1501214,110.6121077,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,bukitgunungkidulpantaiindrayanti,False,True,0,,,,
122,Pemancingan Sungkono,Lainnya,3.6,30,-7.9436745,110.2288385,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,pemancingansungkono,False,True,0,,,,
127,Gantangan Lomba Burung New POSJAKAL,Lainnya,4.7,27,-7.7459912,110.3916566,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,gantanganlombaburungnewposjakal,False,True,1,HT_139,Pasar Kolombo - A,314.6937449571382,3.9336718119642278
128,Kids Fun - Blaster Boat,Lainnya,4.2,27,-7.8285087,110.4400289,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,kidsfunblasterboat,False,True,0,,,,
130,Kids Fun - Arung Jeram,Lainnya,4.4,26,-7.8285622,110.4412651,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,kidsfunarungjeram,False,True,0,,,,
119,THR Gabusan Square,Lainnya,3.8,26,-7.8773087,110.3520114,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,thrgabusansquare,False,True,0,,,,
92,Gedung Jefferson,Lainnya,4.2,25,-7.7832145,110.3658164,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,gedungjefferson,False,True,1,HT_140,Pasar Kranggan Selatan,44.59605053516287,0.5574506316895358
251,Taman Lampion Candi Plaosan,Lainnya,4.4,25,-7.7402939,110.5053448,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,tamanlampioncandiplaosan,False,True,0,,,,
296,Grojogan Pucung,Lainnya,4.5,23,-7.990371,110.3421397,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,grojoganpucung,False,True,0,,,,
82,Gallery Amri Yahya,Lainnya,4.9,21,-7.7992289,110.3537936,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,galleryamriyahya,False,True,1,HT_186,SMAN 1 - A,185.21960729488714,2.3152450911860893
393,Pantai Daud,Lainnya,4.4,21,-8.157724,110.6246487,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,pantaidaud,False,True,0,,,,
406,Pantai Parangracuk,Lainnya,4.5,21,-8.1316897,110.5447417,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,pantaiparangracuk,False,True,0,,,,
414,Pantai Sundak Timur,Lainnya,4.4,21,-8.147072,110.6079043,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,pantaisundaktimur,False,True,0,,,,
75,Museum Batik Keraton Yogyakarta,"Budaya dan Sejarah, Museum",4.9,20,-7.8075139,110.3645895,"Di Museum Batik Keraton Yogyakarta, wisatawan akan disuguhi sekitar 2.000-an motif asli keluarga kerajaan. Tak seperti ruangan museum lain di komplek Keraton, khusus di museum Batik pengunjung dilarang memotret. Terdapat foto-foto raja dan ratu dari generasi ke generasi lengkap dengan penjelasan filosofinya",08:00,16:00,Selasa–Minggu,Terkonfirmasi: 08:00 - 16:00,wisata_jogja_csv,0,museumbatikkeratonyogyakarta,False,True,1,HT_163,Purawisata - A,519.227968962649,6.490349612033112
279,Turunan Stone Park,Lainnya,4.5,20,-7.9730132,110.4351912,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,turunanstonepark,False,True,0,,,,
150,Gerojogan Jurugan,Lainnya,4.6,19,-7.7005813,110.2359752,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,gerojoganjurugan,False,True,0,,,,
145,Grenjeng Water Park,Lainnya,4.3,19,-7.6563532,110.3857548,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,grenjengwaterpark,False,True,0,,,,
81,Museum Padepokan Sumber Karahajon,Lainnya,4.3,19,-7.859559,110.409273,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,museumpadepokansumberkarahajon,False,True,0,,,,
205,Puncak Kuda Sembrani-Desa Wisata Banjarasri,Lainnya,4.4,19,-7.6920487,110.2131553,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,puncakkudasembranidesawisatabanjarasri,False,True,0,,,,
496,WATER PARK DESA SUDIMORO,Lainnya,3.7,19,-7.6132549,110.3519173,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,waterparkdesasudimoro,False,True,0,,,,
117,Kids Fun Mirota Pasaraya,Lainnya,4.4,18,-7.7529211,110.3846346,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,kidsfunmirotapasaraya,False,True,1,HT_233,Superindo Jakal - A,38.053880578681444,0.47567350723351803
66,Museum Romo Mangun,Lainnya,4.1,17,-7.7841172,110.3709179,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,museumromomangun,False,True,1,HT_094,Kotabaru,80.3984978835942,1.0049812235449276
318,TemenNyantai TransWisata,Lainnya,4.6,17,-7.7689452,110.4261352,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,temennyantaitranswisata,False,True,1,HT_033,Disnakertrans - A,556.2267581446479,6.952834476808098
301,Goa Pego,Lainnya,4.2,16,-7.9990794,110.3705074,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,goapego,False,True,0,,,,
71,Museum Pergerakan Wanita Indonesia Mandala Bhakti Wanitatama,Lainnya,4.7,15,-7.7839154,110.3932776,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,museumpergerakanwanitaindonesiamandalabhaktiwanitatama,False,True,1,HT_047,Gedung Wanita,102.32514662803223,1.2790643328504028
498,GRINATA ADVENTURE 1,Lainnya,4.9,13,-7.5902269,110.4423564,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,grinataadventure1,False,True,0,,,,
490,Teras Merapi,Lainnya,4.9,13,-7.5876903,110.4558767,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,terasmerapi,False,True,0,,,,
102,Kori Agung Masjid Gedhe Mataram Kotagede,Lainnya,4.7,12,-7.8294965,110.3985073,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,koriagungmasjidgedhemataramkotagede,False,True,1,HT_151,Pegadaian,769.7258565991551,9.621573207489439
70,Museum Sidik Martowidjojo,Lainnya,4.0,11,-7.8084446,110.3629506,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,museumsidikmartowidjojo,False,True,1,HT_154,Plengkung Gading - A,645.2969560367865,8.06621195045983
341,Yogyakarta Night Tours - Meeting Point Klasik : Historical Walking and Food Tour,Lainnya,5.0,11,-7.797444,110.3653174,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,yogyakartanighttoursmeetingpointklasikhistoricalwalkingandfoodtour,True,True,0,HT_111,Malioboro 2,249.25137360370258,3.115642170046282
360,Borobudur Prambanan Tour,Lainnya,5.0,10,-7.8208261,110.3769404,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,borobudurprambanantour,False,True,1,HT_260,UNU,129.33761604912206,1.6167202006140258
338,Ekowisata Nologaten,Lainnya,5.0,10,-7.7748937,110.3988399,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,ekowisatanologaten,False,True,1,HT_003,Ambarukmo - A,988.6469264072276,12.358086580090346
28,Kampung Pitu,Minat Khusus,4.1,10,-7.7956,110.3695,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,kampungpitu,False,True,1,HT_066,Jl. Mataram,221.56373973087852,2.7695467466359815
136,Kids Waterpark & Replika Taman Satwa,Lainnya,4.4,10,-7.6210027,110.4224484,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,kidswaterparkreplikatamansatwa,False,True,0,,,,
455,Puncak watu wayang,Lainnya,4.8,10,-7.8401664,110.5496579,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,puncakwatuwayang,False,True,0,,,,
431,Wisata Pangol Hill,Lainnya,4.7,10,-7.8353888,110.4590277,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,wisatapangolhill,False,True,0,,,,
237,Candi Kelir,Lainnya,4.7,9,-7.7520476,110.4918414,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,candikelir,False,True,1,HT_250,Terminal Prambanan,459.3549346848593,5.741936683560741
203,"Desa Wisata ""Bedog Ilir""",Lainnya,5.0,9,-7.7795584,110.3281743,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,desawisatabedogilir,False,True,1,HT_253,Toko Saerah - A,378.19942652993973,4.727492831624247
277,Goa Branjang,Lainnya,4.1,9,-8.0251346,110.3483546,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,goabranjang,False,True,0,,,,
495,LAVA TOUR MERAPI PM ADVENTURE,Lainnya,5.0,9,-7.6133163,110.4264733,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,lavatourmerapipmadventure,False,True,0,,,,
73,Museum Monumen Kowani,Lainnya,4.3,9,-7.7823912,110.4023938,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,museummonumenkowani,False,True,1,HT_003,Ambarukmo - A,120.48558800137393,1.506069850017174
112,Bangunan Jembatan Merah,Lainnya,4.6,8,-7.7633465,110.3942161,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,bangunanjembatanmerah,False,True,1,HT_160,Prayan - A,70.94042555600736,0.8867553194500919
258,Candi Gebang,Lainnya,4.8,8,-7.751691,110.4163246,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,candigebang,False,True,0,,,,
500,Desa Wisata Kembang Wonderful,Lainnya,5.0,8,-7.6349344,110.3837672,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,desawisatakembangwonderful,False,True,0,,,,
195,Mates Landscape,Lainnya,4.8,8,-7.8354971,110.278055,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,mateslandscape,False,True,0,,,,
388,Pantai Ngondo,Lainnya,4.8,8,-8.1802873,110.6759738,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,pantaingondo,False,True,0,,,,
241,Situs Candi Banjaran,Lainnya,4.5,8,-7.7215546,110.5259585,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,situscandibanjaran,False,True,0,,,,
313,Tugu Ireng (Dusun Putat),Lainnya,4.8,8,-7.9581348,110.5170714,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,tuguirengdusunputat,False,True,0,,,,
340,Kauman Pakualaman Yogyakarta,Lainnya,5.0,7,-7.8010347,110.3751922,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,kaumanpakualamanyogyakarta,False,True,1,HT_129,Pakualaman,93.2933227356777,1.1661665341959713
161,Merapi Park Wahana Air,Lainnya,4.1,7,-7.6210688,110.422686,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,merapiparkwahanaair,False,True,0,,,,
278,Puncak Kobango Bike Park,Lainnya,4.9,7,-7.8976603,110.407079,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,puncakkobangobikepark,False,True,0,,,,
355,TripJogja - Fotografer - Videografer - Edit Foto - Paket Wisata,Lainnya,5.0,7,-7.776267,110.3527029,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,tripjogjafotografervideografereditfotopaketwisata,False,True,1,HT_118,Mirota Godean - A,628.3890949587948,7.854863686984935
101,Kori Barat Masjid Gedhe Mataram Kotagede,Lainnya,4.3,6,-7.8290325,110.3983065,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,koribaratmasjidgedhemataramkotagede,False,True,1,HT_151,Pegadaian,725.684002424693,9.071050030308662
93,Tugu Mintoragan,Lainnya,4.7,6,-7.8374755,110.4236451,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,tugumintoragan,False,True,0,,,,
250,Candi ASU Klaten,Budaya dan Sejarah,4.2,5,-7.7423022,110.5155871,"Letaknya di Dk. Bener Ds. Bugisan Kec. Prambanan Klaten, Candi Asu yang terletak di luar komplek Taman Wisata Prambanan kurang lebih berjarak 1 km dari komplek Taman Wisata Prambanan dan berada di dekat perumahan penduduk. Bentuk candi saat ini terkesan berserakan namun telah dilindungi oleh pagar.",08:00,16:00,Selasa–Minggu,Terkonfirmasi: 08:00 - 16:00,wisata_jogja_csv,0,candiasuklaten,False,True,0,,,,
253,Candi Plaosan Lor,Lainnya,4.2,5,-7.7403775,110.5047736,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,candiplaosanlor,False,True,0,,,,
151,"Kali ""Bladeran""",Lainnya,4.0,5,-7.6942818,110.2359799,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,kalibladeran,False,True,0,,,,
77,MUSEUM GARUDA,Lainnya,4.8,5,-7.8480274,110.3526747,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,museumgaruda,False,True,1,HT_222,Simpang Kasongan - A,915.7910987119207,11.447388733899007
83,Museum Muhamadiyah,Lainnya,4.0,5,-7.8342532,110.3837813,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,museummuhamadiyah,False,True,1,HT_135,Pasar Giwangan - A,750.7391499667119,9.384239374583899
